timestamp,open,high,low,close,volume,amount
2020-08-11 12:15:00,3.2218,3.25,3.186,3.2498,13532.07,0
2020-08-11 12:30:00,3.2647,3.2899,3.1684,3.2896,30530.04,0
2020-08-11 12:45:00,3.2895,3.3,3.1,3.1111,28006.440000000002,0
2020-08-11 13:00:00,3.111,3.121,2.92,2.92,28723.38,0
2020-08-11 13:15:00,2.9277,2.9887,2.8625,2.972,35696.86,0
2020-08-11 13:30:00,2.9658,3.1417,2.8713,3.1417,94631.56,0
2020-08-11 13:45:00,3.1417,3.2768,3.1417,3.2768,73977.45,0
2020-08-11 14:00:00,3.2787,3.5208,3.2673,3.3999,111144.83,0
2020-08-11 14:15:00,3.3999,3.4868,3.0744,3.1429,106963.76,0
2020-08-11 14:30:00,3.1515,3.3192,3.1446,3.2996,91339.59,0
2020-08-11 14:45:00,3.3,3.31,3.1621,3.2499,52789.89,0
2020-08-11 15:00:00,3.2499,3.3926,3.2,3.2923,55915.79,0
2020-08-11 15:15:00,3.2001,3.2681,3.15,3.2061,68543.48,0
2020-08-11 15:30:00,3.2103,3.2981,3.2,3.2325,28227.39,0
2020-08-11 15:45:00,3.2185,3.2185,3.175,3.19,18141.24,0
2020-08-11 16:00:00,3.1751,3.188,3.12,3.1429,30781.88,0
2020-08-11 16:15:00,3.1208,3.2903,3.1143,3.28,16442.14,0
2020-08-11 16:30:00,3.28,3.3595,3.1958,3.2261,49642.64,0
2020-08-11 16:45:00,3.2261,3.2553,3.2123,3.2475,8643.73,0
2020-08-11 17:00:00,3.2475,3.29,3.2475,3.28,25585.45,0
2020-08-11 17:15:00,3.28,3.37,3.28,3.366,12472.43,0
2020-08-11 17:30:00,3.3784,3.384,3.3095,3.31,21975.05,0
2020-08-11 17:45:00,3.3092,3.31,3.282,3.2978,6975.45,0
2020-08-11 18:00:00,3.3,3.3047,3.21,3.21,9282.26,0
2020-08-11 18:15:00,3.21,3.2553,3.21,3.2553,11443.41,0
2020-08-11 18:30:00,3.2629,3.2691,3.2456,3.2674,3370.4700000000003,0
2020-08-11 18:45:00,3.2674,3.3046,3.2446,3.2676,7800.18,0
2020-08-11 19:00:00,3.2676,3.2754,3.2432,3.2647,8281.539999999999,0
2020-08-11 19:15:00,3.2647,3.2647,3.155,3.1938,28583.57,0
2020-08-11 19:30:00,3.2159,3.2238,3.1709,3.1709,9838.119999999999,0
2020-08-11 19:45:00,3.1814,3.19,3.1709,3.1886,2931.9,0
2020-08-11 20:00:00,3.1938,3.203,3.1623,3.1623,4530.38,0
2020-08-11 20:15:00,3.1623,3.167,3.046,3.0616,63244.28,0
2020-08-11 20:30:00,3.0461,3.0738,2.95,3.07,39513.72,0
2020-08-11 20:45:00,3.07,3.143,3.0598,3.0774,14014.4,0
2020-08-11 21:00:00,3.0775,3.1315,3.07,3.1154,3626.2599999999998,0
2020-08-11 21:15:00,3.1154,3.1411,3.07,3.0863,17281.72,0
2020-08-11 21:30:00,3.0876,3.2495,3.0876,3.2261,12625.73,0
2020-08-11 21:45:00,3.2261,3.246,3.1815,3.2184,10618.28,0
2020-08-11 22:00:00,3.2128,3.25,3.1692,3.1692,11905.79,0
2020-08-11 22:15:00,3.1692,3.226,3.1692,3.1937,3556.88,0
2020-08-11 22:30:00,3.1925,3.1936,3.08,3.1815,11901.79,0
2020-08-11 22:45:00,3.1816,3.2122,3.1815,3.2061,7628.5,0
2020-08-11 23:00:00,3.2037,3.2228,3.2,3.2226,7552.66,0
2020-08-11 23:15:00,3.2196,3.25,3.2,3.25,5099.61,0
2020-08-11 23:30:00,3.25,3.2742,3.211,3.2676,12664.95,0
2020-08-11 23:45:00,3.2676,3.3191,3.259,3.2985,17780.58,0
2020-08-12 00:00:00,3.2985,3.2985,3.1815,3.1846,19661.67,0
