timestamp,open,high,low,close,volume,amount
2020-08-11 13:40:00,2.929,3.1417,2.929,3.1417,40495.06,0
2020-08-11 13:45:00,3.1417,3.206,3.1417,3.1545,21675.940000000002,0
2020-08-11 13:50:00,3.1569,3.2453,3.1455,3.2266,21436.8,0
2020-08-11 13:55:00,3.2323,3.2768,3.1471,3.2768,30864.71,0
2020-08-11 14:00:00,3.2787,3.3368,3.2673,3.325,24762.43,0
2020-08-11 14:05:00,3.325,3.3818,3.3121,3.369,27585.98,0
2020-08-11 14:10:00,3.37,3.5208,3.37,3.3999,58796.42,0
2020-08-11 14:15:00,3.3999,3.4868,3.3327,3.3327,40170.69,0
2020-08-11 14:20:00,3.3325,3.3524,3.1605,3.1988,28108.28,0
2020-08-11 14:25:00,3.1987,3.1987,3.0744,3.1429,38684.79,0
2020-08-11 14:30:00,3.1515,3.3192,3.1446,3.3192,28218.05,0
2020-08-11 14:35:00,3.3192,3.3192,3.1941,3.2101,30824.68,0
2020-08-11 14:40:00,3.1999,3.3161,3.1774,3.2996,32296.86,0
2020-08-11 14:45:00,3.3,3.31,3.2593,3.263,20812.02,0
2020-08-11 14:50:00,3.2553,3.2553,3.1621,3.2341,21440.51,0
2020-08-11 14:55:00,3.2256,3.2709,3.2184,3.2499,10537.36,0
2020-08-11 15:00:00,3.2499,3.2923,3.2433,3.2923,1551.09,0
2020-08-11 15:05:00,3.2838,3.3926,3.2834,3.38,16133.96,0
2020-08-11 15:10:00,3.3756,3.3898,3.2,3.2923,38230.74,0
2020-08-11 15:15:00,3.2001,3.2681,3.15,3.2459,31161.46,0
2020-08-11 15:20:00,3.2249,3.2446,3.1856,3.1857,10196.7,0
2020-08-11 15:25:00,3.1926,3.2089,3.1761,3.2061,27185.32,0
2020-08-11 15:30:00,3.2103,3.2948,3.2,3.2873,9291.55,0
2020-08-11 15:35:00,3.2873,3.2981,3.2123,3.2194,9360.24,0
2020-08-11 15:40:00,3.2061,3.2325,3.2,3.2325,9575.6,0
2020-08-11 15:45:00,3.2185,3.2185,3.2,3.2001,8570.54,0
2020-08-11 15:50:00,3.2001,3.2165,3.19,3.19,4427.88,0
2020-08-11 15:55:00,3.19,3.19,3.175,3.19,5142.82,0
2020-08-11 16:00:00,3.1751,3.1751,3.12,3.143,12554.960000000001,0
2020-08-11 16:05:00,3.143,3.1855,3.143,3.18,9403.029999999999,0
2020-08-11 16:10:00,3.1815,3.188,3.1235,3.1429,8823.89,0
2020-08-11 16:15:00,3.1208,3.149,3.1143,3.133,2985.88,0
2020-08-11 16:20:00,3.1374,3.16,3.1325,3.16,856.55,0
2020-08-11 16:25:00,3.16,3.2903,3.16,3.28,12599.71,0
2020-08-11 16:30:00,3.28,3.358,3.28,3.3391,29998.3,0
2020-08-11 16:35:00,3.3391,3.3595,3.2309,3.2432,14923.78,0
2020-08-11 16:40:00,3.2661,3.2662,3.1958,3.2261,4720.56,0
2020-08-11 16:45:00,3.2261,3.2536,3.2123,3.2307,4236.33,0
2020-08-11 16:50:00,3.243,3.2553,3.2261,3.243,2010.07,0
2020-08-11 16:55:00,3.243,3.2538,3.24,3.2475,2397.33,0
2020-08-11 17:00:00,3.2475,3.2717,3.2475,3.2717,6951.68,0
2020-08-11 17:05:00,3.2653,3.2899,3.2555,3.2815,16871.77,0
2020-08-11 17:10:00,3.2814,3.29,3.2776,3.28,1762.0,0
2020-08-11 17:15:00,3.28,3.2872,3.28,3.2801,1440.45,0
2020-08-11 17:20:00,3.2801,3.3092,3.2801,3.3046,3030.4399999999996,0
2020-08-11 17:25:00,3.3092,3.37,3.3047,3.366,8001.54,0
2020-08-11 17:30:00,3.3784,3.384,3.3538,3.3538,11079.31,0
2020-08-11 17:35:00,3.3539,3.3783,3.3416,3.3416,5237.46,0
2020-08-11 17:40:00,3.3416,3.355,3.3095,3.31,5658.28,0
2020-08-11 17:45:00,3.3092,3.31,3.2953,3.2953,1881.4,0
2020-08-11 17:50:00,3.2953,3.3046,3.282,3.2953,3727.81,0
2020-08-11 17:55:00,3.3084,3.3084,3.2978,3.2978,1366.24,0
2020-08-11 18:00:00,3.3,3.3047,3.2561,3.2561,3759.32,0
2020-08-11 18:05:00,3.2561,3.265,3.2548,3.262,605.1700000000001,0
2020-08-11 18:10:00,3.2538,3.2643,3.21,3.21,4917.77,0
2020-08-11 18:15:00,3.21,3.2249,3.21,3.21,4440.09,0
2020-08-11 18:20:00,3.21,3.2261,3.21,3.2261,1985.59,0
2020-08-11 18:25:00,3.2307,3.2553,3.2307,3.2553,5017.73,0
2020-08-11 18:30:00,3.2629,3.2691,3.2505,3.269,2059.56,0
2020-08-11 18:35:00,3.269,3.269,3.2456,3.2675,1230.51,0
2020-08-11 18:40:00,3.2675,3.2675,3.2674,3.2674,80.4,0
2020-08-11 18:45:00,3.2674,3.2781,3.2446,3.2781,1036.8400000000001,0
2020-08-11 18:50:00,3.2781,3.3035,3.2679,3.3035,2577.38,0
2020-08-11 18:55:00,3.3035,3.3046,3.2676,3.2676,4185.96,0
2020-08-11 19:00:00,3.2676,3.2676,3.2432,3.264,3373.9799999999996,0
2020-08-11 19:05:00,3.264,3.2641,3.2501,3.2527,1952.01,0
2020-08-11 19:10:00,3.2642,3.2754,3.2454,3.2647,2955.5499999999997,0
2020-08-11 19:15:00,3.2647,3.2647,3.2261,3.2261,4811.55,0
2020-08-11 19:20:00,3.2311,3.2399,3.2261,3.2261,5102.33,0
2020-08-11 19:25:00,3.2261,3.2268,3.155,3.1938,18669.69,0
2020-08-11 19:30:00,3.2159,3.2238,3.1938,3.2134,7375.849999999999,0
2020-08-11 19:35:00,3.2147,3.2147,3.1938,3.2006,998.4799999999999,0
2020-08-11 19:40:00,3.2006,3.2006,3.1709,3.1709,1463.79,0
2020-08-11 19:45:00,3.1814,3.1814,3.1709,3.171,1807.0300000000002,0
2020-08-11 19:50:00,3.171,3.19,3.171,3.19,158.51,0
2020-08-11 19:55:00,3.19,3.19,3.1752,3.1886,966.36,0
2020-08-11 20:00:00,3.1938,3.198,3.185,3.185,313.34,0
2020-08-11 20:05:00,3.185,3.1984,3.1709,3.1709,1408.68,0
2020-08-11 20:10:00,3.1709,3.203,3.1623,3.1623,2808.36,0
2020-08-11 20:15:00,3.1623,3.167,3.1234,3.1234,10387.82,0
2020-08-11 20:20:00,3.12,3.1379,3.05,3.0569,46375.32,0
2020-08-11 20:25:00,3.051,3.069,3.046,3.0616,6481.14,0
2020-08-11 20:30:00,3.0461,3.0462,3.0,3.0001,9759.289999999999,0
2020-08-11 20:35:00,3.0002,3.0264,2.95,2.9502,24183.13,0
2020-08-11 20:40:00,2.9846,3.0738,2.9574,3.07,5571.3,0
2020-08-11 20:45:00,3.07,3.07,3.0598,3.0694,3530.19,0
2020-08-11 20:50:00,3.0696,3.143,3.0696,3.1153,7895.15,0
2020-08-11 20:55:00,3.1151,3.1152,3.0774,3.0774,2589.06,0
2020-08-11 21:00:00,3.0775,3.0829,3.07,3.0829,1750.8,0
2020-08-11 21:05:00,3.0829,3.083,3.0757,3.0757,576.4300000000001,0
2020-08-11 21:10:00,3.0757,3.1315,3.0757,3.1154,1299.03,0
2020-08-11 21:15:00,3.1154,3.1411,3.1015,3.1153,275.26,0
2020-08-11 21:20:00,3.1161,3.139,3.07,3.07,2959.87,0
2020-08-11 21:25:00,3.07,3.0876,3.07,3.0863,14046.59,0
2020-08-11 21:30:00,3.0876,3.14,3.0876,3.14,2405.9700000000003,0
2020-08-11 21:35:00,3.1401,3.193,3.14,3.193,3503.5,0
2020-08-11 21:40:00,3.19,3.2495,3.19,3.2261,6716.26,0
2020-08-11 21:45:00,3.2261,3.2307,3.1999,3.1999,2371.4300000000003,0
2020-08-11 21:50:00,3.1999,3.215,3.1984,3.1984,339.34000000000003,0
2020-08-11 21:55:00,3.2123,3.246,3.1815,3.2184,7907.509999999999,0
2020-08-11 22:00:00,3.2128,3.25,3.1998,3.2259,8669.5,0
2020-08-11 22:05:00,3.2259,3.2349,3.1815,3.1815,2270.67,0
2020-08-11 22:10:00,3.2099,3.2099,3.1692,3.1692,965.62,0
2020-08-11 22:15:00,3.1692,3.226,3.1692,3.2062,1770.1100000000001,0
2020-08-11 22:20:00,3.226,3.226,3.2061,3.2089,1151.11,0
2020-08-11 22:25:00,3.2089,3.2089,3.17,3.1937,635.6600000000001,0
2020-08-11 22:30:00,3.1925,3.1936,3.08,3.1242,9629.720000000001,0
2020-08-11 22:35:00,3.1199,3.1349,3.1082,3.1349,583.34,0
2020-08-11 22:40:00,3.1349,3.1846,3.1199,3.1815,1688.73,0
2020-08-11 22:45:00,3.1816,3.2122,3.1815,3.1984,2578.87,0
2020-08-11 22:50:00,3.1984,3.2061,3.1848,3.2061,2692.83,0
2020-08-11 22:55:00,3.2061,3.21,3.19,3.2061,2356.8,0
2020-08-11 23:00:00,3.2037,3.2193,3.2,3.2,5330.96,0
2020-08-11 23:05:00,3.21,3.2184,3.21,3.2105,242.55,0
2020-08-11 23:10:00,3.2105,3.2228,3.21,3.2226,1979.15,0
2020-08-11 23:15:00,3.2196,3.2402,3.2,3.2,3112.99,0
2020-08-11 23:20:00,3.21,3.23,3.21,3.23,731.79,0
2020-08-11 23:25:00,3.23,3.25,3.2213,3.25,1254.83,0
2020-08-11 23:30:00,3.25,3.2583,3.211,3.2452,5720.48,0
2020-08-11 23:35:00,3.2452,3.267,3.2307,3.267,2876.3300000000004,0
2020-08-11 23:40:00,3.2626,3.2742,3.243,3.2676,4068.14,0
2020-08-11 23:45:00,3.2676,3.284,3.259,3.2676,3923.37,0
2020-08-11 23:50:00,3.2676,3.2813,3.263,3.263,2462.2200000000003,0
2020-08-11 23:55:00,3.2798,3.3191,3.2798,3.2985,11394.99,0
2020-08-12 00:00:00,3.2985,3.2985,3.2194,3.2538,5793.71,0
